LST Per-LCZ-Class Histogram Data
Temperature range: -189 to 211 F
LCZ classes: [1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18]

LCZ_CLASS 1 (Compact high-rise) total_pixels=8639972
Temp(F)	Count	Probability
-128	54	0.0000002783
-127	54	0.0000002783
-126	58	0.0000002989
-125	63	0.0000003247
-124	54	0.0000002783
-123	66	0.0000003401
-122	53	0.0000002731
-121	66	0.0000003401
-120	52	0.0000002680
-119	55	0.0000002834
-118	48	0.0000002474
-117	80	0.0000004123
-116	67	0.0000003453
-115	53	0.0000002731
-114	62	0.0000003195
-113	64	0.0000003298
-112	66	0.0000003401
-111	59	0.0000003041
-110	55	0.0000002834
-109	69	0.0000003556
-108	78	0.0000004020
-107	64	0.0000003298
-106	79	0.0000004071
-105	80	0.0000004123
-104	74	0.0000003814
-103	60	0.0000003092
-102	75	0.0000003865
-101	80	0.0000004123
-100	67	0.0000003453
-99	62	0.0000003195
-98	46	0.0000002371
-97	55	0.0000002834
-96	68	0.0000003504
-95	44	0.0000002268
-94	75	0.0000003865
-93	58	0.0000002989
-92	65	0.0000003350
-91	65	0.0000003350
-90	59	0.0000003041
-89	56	0.0000002886
-88	39	0.0000002010
-87	39	0.0000002010
-86	40	0.0000002061
-85	52	0.0000002680
-84	44	0.0000002268
-83	36	0.0000001855
-82	31	0.0000001598
-81	55	0.0000002834
-80	57	0.0000002938
-79	46	0.0000002371
-78	57	0.0000002938
-77	51	0.0000002628
-76	39	0.0000002010
-75	52	0.0000002680
-74	34	0.0000001752
-73	34	0.0000001752
-72	38	0.0000001958
-71	45	0.0000002319
-70	41	0.0000002113
-69	38	0.0000001958
-68	45	0.0000002319
-67	51	0.0000002628
-66	46	0.0000002371
-65	41	0.0000002113
-64	47	0.0000002422
-63	58	0.0000002989
-62	59	0.0000003041
-61	70	0.0000003608
-60	45	0.0000002319
-59	65	0.0000003350
-58	58	0.0000002989
-57	49	0.0000002525
-56	51	0.0000002628
-55	48	0.0000002474
-54	60	0.0000003092
-53	46	0.0000002371
-52	43	0.0000002216
-51	54	0.0000002783
-50	57	0.0000002938
-49	51	0.0000002628
-48	66	0.0000003401
-47	69	0.0000003556
-46	104	0.0000005360
-45	56	0.0000002886
-44	76	0.0000003917
-43	53	0.0000002731
-42	63	0.0000003247
-41	56	0.0000002886
-40	73	0.0000003762
-39	62	0.0000003195
-38	56	0.0000002886
-37	92	0.0000004741
-36	56	0.0000002886
-35	78	0.0000004020
-34	75	0.0000003865
-33	80	0.0000004123
-32	91	0.0000004690
-31	82	0.0000004226
-30	105	0.0000005411
-29	114	0.0000005875
-28	105	0.0000005411
-27	94	0.0000004844
-26	98	0.0000005051
-25	104	0.0000005360
-24	92	0.0000004741
-23	96	0.0000004947
-22	113	0.0000005824
-21	117	0.0000006030
-20	187	0.0000009637
-19	219	0.0000011286
-18	187	0.0000009637
-17	182	0.0000009380
-16	161	0.0000008297
-15	152	0.0000007834
-14	132	0.0000006803
-13	100	0.0000005154
-12	106	0.0000005463
-11	675	0.0000034787
-10	1445	0.0000074470
-9	3150	0.0000162339
-8	7511	0.0000387088
-7	11000	0.0000566898
-6	12853	0.0000662395
-5	16682	0.0000859727
-4	14504	0.0000747481
-3	16080	0.0000828702
-2	38155	0.0001966363
-1	11669	0.0000601376
1	12544	0.0000646470
2	11156	0.0000574938
3	25398	0.0001308916
4	20420	0.0001052369
5	35661	0.0001837832
6	27854	0.0001435489
7	16683	0.0000859778
8	18291	0.0000942648
9	17170	0.0000884876
10	15435	0.0000795461
11	12939	0.0000666827
12	10632	0.0000547933
13	9838	0.0000507013
14	10949	0.0000564270
15	11272	0.0000580916
16	8346	0.0000430121
17	11009	0.0000567362
18	13440	0.0000692646
19	16632	0.0000857150
20	39235	0.0002022023
21	64439	0.0003320941
22	86060	0.0004435205
23	77542	0.0003996219
24	68632	0.0003537032
25	71583	0.0003689115
26	68284	0.0003519097
27	72657	0.0003744465
28	67026	0.0003454265
29	78844	0.0004063320
30	166770	0.0008594691
31	184448	0.0009505748
32	204842	0.0010556777
33	267822	0.0013802526
34	151997	0.0007833347
35	170616	0.0008792899
36	169335	0.0008726881
37	113060	0.0005826682
38	141612	0.0007298143
39	153127	0.0007891583
40	124378	0.0006409969
41	144871	0.0007466100
42	142363	0.0007336847
43	126515	0.0006520101
44	156785	0.0008080102
45	266113	0.0013714451
46	264521	0.0013632405
47	313696	0.0016166697
48	361292	0.0018619614
49	394444	0.0020328142
50	504399	0.0025994804
51	728441	0.0037541076
52	750843	0.0038695589
53	746641	0.0038479034
54	763150	0.0039329845
55	772828	0.0039828613
56	825550	0.0042545704
57	1051384	0.0054184328
58	1175100	0.0060560180
59	1447999	0.0074624355
60	1520331	0.0078352071
61	1912259	0.0098550548
62	2135937	0.0110078061
63	2209454	0.0113866847
64	2145978	0.0110595536
65	2204313	0.0113601899
66	1987073	0.0102406177
67	1728885	0.0089100150
68	1808094	0.0093182281
69	1983885	0.0102241880
70	2123333	0.0109428499
71	2426951	0.0125075814
72	2703831	0.0139345155
73	2493873	0.0128524719
74	2298164	0.0118438623
75	1885285	0.0097160411
76	1568300	0.0080824211
77	1420996	0.0073232724
78	1553260	0.0080049107
79	1930415	0.0099486239
80	2269261	0.0116949072
81	2461572	0.0126860049
82	2180820	0.0112391160
83	1882123	0.0096997453
84	1740722	0.0089710184
85	1786212	0.0092054566
86	1847654	0.0095221052
87	1751607	0.0090271156
88	1794634	0.0092488604
89	2030061	0.0104621615
90	2278631	0.0117431966
91	2426105	0.0125032215
92	2322511	0.0119693374
93	2225596	0.0114698744
94	2276828	0.0117339046
95	2437409	0.0125614780
96	2556969	0.0131776447
97	2419891	0.0124711969
98	2534088	0.0130597247
99	2640460	0.0136079255
100	2726876	0.0140532807
101	2651796	0.0136663469
102	2559823	0.0131923531
103	2406482	0.0124020920
104	2300919	0.0118580605
105	2378657	0.0122586925
106	2555927	0.0131722746
107	2666310	0.0137411466
108	2755907	0.0142028954
109	2788222	0.0143694346
110	2639572	0.0136033491
111	2448911	0.0126207549
112	2135723	0.0110067032
113	2007123	0.0103439478
114	1983533	0.0102223739
115	2031699	0.0104706031
116	2183695	0.0112539326
117	2510644	0.0129389033
118	2780822	0.0143312978
119	2885452	0.0148705210
120	2706635	0.0139489663
121	2485320	0.0128083930
122	2457317	0.0126640762
123	2452692	0.0126402407
124	2388859	0.0123112698
125	2289022	0.0117967479
126	2278859	0.0117443716
127	2397208	0.0123542973
128	2616709	0.0134855219
129	2740915	0.0141256323
130	2727530	0.0140566511
131	2563453	0.0132110608
132	2395493	0.0123454589
133	2210015	0.0113895759
134	2066994	0.0106525001
135	1978453	0.0101961935
136	1798143	0.0092669444
137	1545914	0.0079670522
138	1221453	0.0062949037
139	1035764	0.0053379333
140	859073	0.0044273352
141	618850	0.0031893173
142	417355	0.0021508888
143	265921	0.0013704556
144	140243	0.0007227590
145	63337	0.0003264148
146	34824	0.0001794696
147	20594	0.0001061336
148	13346	0.0000687802
149	6282	0.0000323750
150	1089	0.0000056123
151	234	0.0000012059
152	19	0.0000000979
153	3	0.0000000155

